EVENT CATEGORY,EVENT GROUP,EVENT SUBGROUP,EVENT TYPE,PLACE,Province/Territory,EVENT START DATE,FATALITIES,INJURED/INFECTED,EVACUATED,ESTIMATED TOTAL COST,NORMALIZED TOTAL COST,EVENT END DATE,FEDERAL DFAA PAYMENTS,PROVINCIAL DFAA PAYMENTS,PROVINCIAL DEPARTMENT PAYMENTS,MUNICIPAL COSTS,OGD COSTS,INSURANCE PAYMENTS,NGO PAYMENTS,UTILITY/PEOPLE AFFECTED,MAGNITUDE,provinces_level,event_id,event_duration,avg_year_of_event,closest_year,population,total_event_population,prop_pop_weight,proportional_FATALITIES,proportional_INJURED/INFECTED,proportional_EVACUATED,proportional_ESTIMATED TOTAL COST,proportional_NORMALIZED TOTAL COST,proportional_FEDERAL DFAA PAYMENTS,proportional_PROVINCIAL DFAA PAYMENTS,proportional_PROVINCIAL DEPARTMENT PAYMENTS,proportional_MUNICIPAL COSTS,proportional_OGD COSTS,proportional_INSURANCE PAYMENTS,proportional_NGO PAYMENTS,proportional_UTILITY/PEOPLE AFFECTED,norm_proportional_FATALITIES,norm_proportional_INJURED/INFECTED,norm_proportional_EVACUATED,norm_proportional_UTILITY/PEOPLE AFFECTED,human_cost_comp_score,norm_proportional_ESTIMATED TOTAL COST,norm_proportional_NORMALIZED TOTAL COST,norm_proportional_FEDERAL DFAA PAYMENTS,norm_proportional_PROVINCIAL DFAA PAYMENTS,norm_proportional_PROVINCIAL DEPARTMENT PAYMENTS,norm_proportional_MUNICIPAL COSTS,norm_proportional_OGD COSTS,norm_proportional_INSURANCE PAYMENTS,norm_proportional_NGO PAYMENTS,econ_cost_comp_score
Disaster,Natural,Meteorological - Hydrological,Flood,Red River region MB,MB,1979-04-01 00:00:00,0.0,0.0,10000.0,18557303.0,44259167.7,1979-05-31 00:00:00,14670604.0,3886699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,537,60,1979,1981,1026241,1026241.0,1.0,0.0,0.0,10000.0,18557303.0,44259167.7,14670604.0,3886699.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09345794392523364,0.0,0.09345794392523364,0.00693536572884948,0.0158299722936185,0.029341208,0.1344237731602883,0.0,0.0,0.0,0.0,0.0,0.18653031918275628
Disaster,Natural,Meteorological - Hydrological,Flood,Southwestern Ontario,ON,1979-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,1979-03-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,538,0,1979,1981,8625107,8625107.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Avalanche,Golden BC,BC,1979-02-14 00:00:00,7.0,0.0,0.0,0.0,0.0,1979-02-14 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,539,0,1979,1981,2744467,2744467.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043210476189826913,0.0,0.0,0.0,0.00043210476189826913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Calgary AB,AB,1979-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1979-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,541,0,1979,1981,2237724,2237724.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Lethbridge AB,AB,1979-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1979-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,542,0,1979,1981,2237724,2237724.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Peace River AB,AB,1979-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1979-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,543,0,1979,1981,2237724,2237724.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Northwestern British Columbia,BC,1978-10-29 00:00:00,2.0,0.0,40.0,8277755.0,21576443.4,1978-11-07 00:00:00,3037970.0,5239785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,545,9,1978,1976,2466610,2466610.0,1.0,2.0,0.0,40.0,8277755.0,21576443.4,3037970.0,5239785.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012345850339950547,0.0,0.00037383177570093456,0.0,0.0004972902791004401,0.0030936207884740808,0.007717146954320781,0.00607594,0.1812210490827001,0.0,0.0,0.0,0.0,0.0,0.19810775682549495
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,St. John's NL,NL,1978-09-05 00:00:00,0.0,0.0,0.0,0.0,0.0,1978-09-05 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,546,0,1978,1976,557720,557720.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Edmonton AB,AB,1978-07-10 00:00:00,0.0,0.0,0.0,1597600.0,4164236.1,1978-07-11 00:00:00,87859.0,1509741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,547,1,1978,1976,1838035,1838035.0,1.0,0.0,0.0,0.0,1597600.0,4164236.1,87859.0,1509741.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005970663025984934,0.0014894031115520944,0.000175718,0.05221528132607821,0.0,0.0,0.0,0.0,0.0,0.054477468740228796
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Winnipeg MB,MB,1978-05-25 00:00:00,0.0,0.0,0.0,0.0,0.0,1978-05-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,548,0,1978,1976,1021505,1021505.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Milk River and area AB,AB,1978-04-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1978-08-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,549,152,1978,1976,1838035,1838035.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Fundy Isles NB,NB,1978-02-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1978-02-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,550,0,1978,1976,677250,677250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Southwestern Ontario,ON,1978-01-26 00:00:00,8.0,400.0,0.0,0.0,0.0,1978-01-26 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,551,0,1978,1976,8264465,8264465.0,1.0,8.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004938340135980219,0.0006172925169975272,0.0,0.0,0.001111126530595549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Newfoundland,NL,1978-01-14 00:00:00,0.0,0.0,0.0,5235779.0,13647358.4,1978-01-16 00:00:00,3588601.0,1647178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,552,2,1978,1976,557720,557720.0,1.0,0.0,0.0,0.0,5235779.0,13647358.4,3588601.0,1647178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019567521336710295,0.004881187708215346,0.007177202,0.05696862088538819,0.0,0.0,0.0,0.0,0.0,0.07098376272727457
Disaster,Natural,Meteorological - Hydrological,Drought,Central Ontario,ON,1978-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1978-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,553,0,1978,1976,8264465,8264465.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Corner Brook NL,NL,1977-12-27 00:00:00,0.0,0.0,0.0,0.0,0.0,1977-12-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,554,0,1977,1976,557720,557720.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Southern and Central Ontario,ON,1977-03-13 00:00:00,0.0,0.0,0.0,0.0,0.0,1977-03-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,555,0,1977,1976,8264465,8264465.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Niagara Peninsula ON,ON,1977-01-28 00:00:00,0.0,0.0,0.0,0.0,0.0,1977-01-31 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,556,3,1977,1976,8264465,8264465.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,"Fort McMurray, Rainbow Lake AB",AB,1977-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1977-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,558,0,1977,1976,1838035,1838035.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Toronto ON,ON,1976-08-27 00:00:00,0.0,0.0,0.0,0.0,0.0,1976-08-27 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,559,0,1976,1976,8264465,8264465.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Moncton NB,NB,1976-07-12 00:00:00,0.0,0.0,0.0,8005500.0,24557064.3,1976-07-12 00:00:00,3065714.0,4939786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,561,0,1976,1976,677250,677250.0,1.0,0.0,0.0,0.0,8005500.0,24557064.3,3065714.0,4939786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029918717360116667,0.008783211878645607,0.006131428,0.1708454070470515,0.0,0.0,0.0,0.0,0.0,0.18875191866170876
Disaster,Natural,Meteorological - Hydrological,Flood,Grand Falls NL,NL,1976-05-04 00:00:00,2.0,0.0,0.0,0.0,0.0,1976-05-04 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,562,0,1976,1976,557720,557720.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012345850339950547,0.0,0.0,0.0,0.00012345850339950547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Assiniboine River MB,MB,1976-04-01 00:00:00,0.0,0.0,0.0,4545103.0,13942213.1,1976-04-01 00:00:00,2134809.0,2410294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,563,0,1976,1976,1021505,1021505.0,1.0,0.0,0.0,0.0,4545103.0,13942213.1,2134809.0,2410294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016986278437276666,0.004986647028265849,0.004269618,0.083361437020362,0.0,0.0,0.0,0.0,0.0,0.09431632989235551
Disaster,Natural,Meteorological - Hydrological,Flood,Saint John River Basin NB,NB,1976-03-31 00:00:00,2.0,0.0,400.0,975000.0,2990836.0,1976-04-05 00:00:00,155109.0,819891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,564,5,1976,1976,677250,677250.0,1.0,2.0,0.0,400.0,975000.0,2990836.0,155109.0,819891.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012345850339950547,0.0,0.003738317757009346,0.0,0.0038617762604088515,0.00036438385392684717,0.0010697185120080053,0.000310218,0.028356412935542977,0.0,0.0,0.0,0.0,0.0,0.03010073330147783
Disaster,Natural,Meteorological - Hydrological,Flood,Saskatchewan,SK,1976-03-01 00:00:00,0.0,0.0,0.0,1947804.0,5974935.7,1976-04-15 00:00:00,530877.0,1416927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,565,45,1976,1976,921325,921325.0,1.0,0.0,0.0,0.0,1947804.0,5974935.7,530877.0,1416927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007279470032965421,0.002137027682677188,0.001061754,0.049005254492999806,0.0,0.0,0.0,0.0,0.0,0.05293198317897353
Disaster,Natural,Meteorological - Hydrological,Flood,Quebec,QC,1976-03-01 00:00:00,0.0,0.0,0.0,20500000.0,62884244.4,1976-07-15 00:00:00,7582330.0,12917670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,566,136,1976,1976,6234445,6234445.0,1.0,0.0,0.0,0.0,20500000.0,62884244.4,7582330.0,12917670.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007661404108205505,0.022491517538345714,0.01516466,0.4467652220661959,0.0,0.0,0.0,0.0,0.0,0.4920828037127471
Disaster,Natural,Meteorological - Hydrological,Storm Surge,New Brunswick,NB,1976-02-02 00:00:00,0.0,0.0,0.0,8005500.0,24557064.3,1976-02-03 00:00:00,3065714.0,4939786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,567,1,1976,1976,677250,677250.0,1.0,0.0,0.0,0.0,8005500.0,24557064.3,3065714.0,4939786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029918717360116667,0.008783211878645607,0.006131428,0.1708454070470515,0.0,0.0,0.0,0.0,0.0,0.18875191866170876
Disaster,Natural,Meteorological - Hydrological,Storm Surge,"Western, Central and Northern NS",NS,1976-02-02 00:00:00,0.0,0.0,0.0,4137800.0,12692801.3,1976-02-03 00:00:00,2067621.0,2070179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,568,1,1976,1976,828570,828570.0,1.0,0.0,0.0,0.0,4137800.0,12692801.3,2067621.0,2070179.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015464077033625725,0.004539775674710775,0.004135242,0.07159835950692156,0.0,0.0,0.0,0.0,0.0,0.0818197848849949
Disaster,Natural,Meteorological - Hydrological,Winter Storm,Region of Quebec City and Trois-Rivières QC,QC,1976-01-02 00:00:00,1.0,10.0,0.0,0.0,0.0,1976-01-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,569,0,1976,1976,6234445,6234445.0,1.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.172925169975273e-05,1.5432312924938183e-05,0.0,0.0,7.716156462469092e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Lake Superior ON,ON,1975-11-10 00:00:00,29.0,0.0,0.0,0.0,0.0,1975-11-10 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,570,0,1975,1976,8264465,8264465.0,1.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017901482992928293,0.0,0.0,0.0,0.0017901482992928293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Hurricane / Typhoon / Tropical Storm,Îles-de-la-Madeleine QC,QC,1975-07-28 00:00:00,1.0,0.0,0.0,0.0,0.0,1975-07-28 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,571,0,1975,1976,6234445,6234445.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.172925169975273e-05,0.0,0.0,0.0,6.172925169975273e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Tornado,Saint Bonaventure QC,QC,1975-07-25 00:00:00,3.0,59.0,918.0,0.0,0.0,1975-07-25 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,572,0,1975,1976,6234445,6234445.0,1.0,3.0,59.0,918.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001851877550992582,9.105064625713527e-05,0.008579439252336448,0.0,0.008855677653692842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Geological,Landslide,Devastation Glacier BC,BC,1975-07-22 00:00:00,4.0,0.0,0.0,0.0,0.0,1975-07-22 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,573,0,1975,1976,2466610,2466610.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024691700679901093,0.0,0.0,0.0,0.00024691700679901093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Regina SK,SK,1975-06-25 00:00:00,0.0,0.0,0.0,2828222.0,9303875.1,1975-06-25 00:00:00,640274.0,2187948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,574,0,1975,1976,921325,921325.0,1.0,0.0,0.0,0.0,2828222.0,9303875.1,640274.0,2187948.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010569830073032774,0.0033276740777094874,0.001280548,0.07567146970694322,0.0,0.0,0.0,0.0,0.0,0.08133667479195598
Disaster,Natural,Meteorological - Hydrological,Flood,Southwestern AB,AB,1975-06-01 00:00:00,1.0,0.0,0.0,0.0,0.0,1975-06-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,575,0,1975,1976,1838035,1838035.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.172925169975273e-05,0.0,0.0,0.0,6.172925169975273e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Saskatchewan,SK,1975-04-01 00:00:00,0.0,0.0,0.0,1893852.0,6230120.0,1975-05-31 00:00:00,493226.0,1400626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,576,60,1975,1976,921325,921325.0,1.0,0.0,0.0,0.0,1893852.0,6230120.0,493226.0,1400626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007077836825918639,0.0022282982738041517,0.000986452,0.04844147481099051,0.0,0.0,0.0,0.0,0.0,0.052364008767386526
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Vancouver Island BC,BC,1975-03-01 00:00:00,14.0,0.0,0.0,0.0,0.0,1975-03-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,577,0,1975,1976,2466610,2466610.0,1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008642095237965383,0.0,0.0,0.0,0.0008642095237965383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,"Saint John, Sussex Corner and Chaleur Bay NB",NB,1975-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,1975-01-01 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,578,0,1975,1976,677250,677250.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Southeast YT,YT,1974-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,1974-07-15 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,579,0,1974,1976,21835,21835.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storms and Severe Thunderstorms,Charlottetown PE,PE,1974-07-03 00:00:00,0.0,0.0,0.0,143000.0,520694.7,1974-07-03 00:00:00,13473.0,129527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,580,0,1974,1976,118225,118225.0,1.0,0.0,0.0,0.0,143000.0,520694.7,13473.0,129527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.344296524260425e-05,0.00018623447079493986,2.6946e-05,0.004479767552396691,0.0,0.0,0.0,0.0,0.0,0.004746390988434235
Disaster,Natural,Meteorological - Hydrological,Flood,Cambridge/Waterloo Region ON,ON,1974-05-17 00:00:00,0.0,0.0,0.0,0.0,0.0,1974-05-21 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,581,4,1974,1976,8264465,8264465.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Storm - Unspecified / Other,Newfoundland,NL,1974-05-15 00:00:00,0.0,0.0,0.0,5151752.0,18758669.5,1974-07-31 00:00:00,3540871.0,1610881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,582,77,1974,1976,557720,557720.0,1.0,0.0,0.0,0.0,5151752.0,18758669.5,3540871.0,1610881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019253489725490694,0.006709326765088408,0.007081742,0.05571326777098469,0.0,0.0,0.0,0.0,0.0,0.07142968550862216
Disaster,Natural,Meteorological - Hydrological,Flood,"Hay River Township, south shore of Great Slave Lake NT",NT,1974-05-02 00:00:00,0.0,0.0,0.0,0.0,0.0,1974-05-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,583,0,1974,1976,42610,42610.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Saint John River Basin NB,NB,1974-04-29 00:00:00,0.0,0.0,0.0,800539.0,2914939.7,1974-04-29 00:00:00,73470.0,727069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,584,0,1974,1976,677250,677250.0,1.0,0.0,0.0,0.0,800539.0,2914939.7,73470.0,727069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002991830626038403,0.0010425730325825495,0.00014694,0.02514610941775467,0.0,0.0,0.0,0.0,0.0,0.026634805512941062
Disaster,Natural,Meteorological - Hydrological,Tornado,Windsor ON,ON,1974-04-03 00:00:00,9.0,30.0,0.0,0.0,0.0,1974-04-03 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,585,0,1974,1976,8264465,8264465.0,1.0,9.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005555632652977745,4.629693877481454e-05,0.0,0.0,0.0006018602040725891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Disaster,Natural,Meteorological - Hydrological,Flood,Central and Southern Manitoba,MB,1974-04-01 00:00:00,0.0,0.0,0.0,14523061.0,52881680.1,1974-05-31 00:00:00,11464005.0,3059056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,586,60,1974,1976,1021505,1021505.0,1.0,0.0,0.0,0.0,14523061.0,52881680.1,11464005.0,3059056.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005427660449225324,0.0189139465183164,0.02292801,0.10579925274085257,0.0,0.0,0.0,0.0,0.0,0.15306886970839428
Disaster,Natural,Meteorological - Hydrological,Flood,Central and Northern Alberta,AB,1974-03-01 00:00:00,0.0,0.0,0.0,8532000.0,31066900.8,1974-06-30 00:00:00,4246073.0,4285927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,single,587,121,1974,1976,1838035,1838035.0,1.0,0.0,0.0,0.0,8532000.0,31066900.8,4246073.0,4285927.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031886390171321642,0.011111555062355914,0.008492146,0.1482313085807661,0.0,0.0,0.0,0.0,0.0,0.17102364866025418
